"3"	"89"	"61"	"129"	"66"	"192"	"46"	"164"	"204"	"81"	"32"	"284"	"4"	"112"	"201"	"127"	"304"	"136"	"68"	"12"	"17"	"5"	"1774"	"373"	"630"	"126"	"102"	"965"	"677"	"90"	"175"	"194"	"212"	"7"	"21"	"210"	"226"	"353"	"278"	"115"	"65"	"74"	"14"	"465"	"638"	"48"	"155"	"110"	"163"	"49"	"106"	"72"	"64"	"99"	"277"	"57"	"169"	"434"	"469"	"19"	"502"	"236"	"448"	"220"	"97"	"76"	"44"	"179"	"133"	"669"	"264"	"142"	"34"	"166"	"462"	"40"	"8"	"173"	"1644"	"43"	"9"	"100"	"144"	"193"	"318"	"562"	"2"	"6"	"11"	"16"	"20"	"22"	"24"	"27"	"33"	"35"	"38"	"39"	"41"	"50"	"51"	"55"	"59"	"62"	"67"	"77"	"78"	"80"	"83"	"104"	"105"	"122"	"123"	"124"	"138"	"141"	"143"	"145"	"149"	"157"	"158"	"159"	"161"	"174"	"187"	"197"	"202"	"205"	"208"	"228"	"238"	"248"	"259"	"261"	"267"	"268"	"280"	"285"	"296"	"301"	"302"	"307"	"325"	"330"	"332"	"335"	"339"	"341"	"343"	"362"	"367"	"377"	"378"	"379"	"394"	"410"	"414"	"424"	"429"	"432"	"464"	"467"	"488"	"498"	"520"	"537"	"551"	"566"	"574"	"577"	"582"	"589"	"607"	"624"	"631"	"633"	"650"	"663"	"665"	"672"	"725"	"727"	"761"	"763"	"768"	"787"	"811"	"817"	"848"	"849"	"852"	"863"	"888"	"893"	"910"	"946"	"948"	"958"	"971"	"982"	"999"	"1010"	"1022"	"1038"	"1090"	"1113"	"1132"	"1139"	"1168"	"1226"	"1240"	"1262"	"1294"	"1409"	"1532"	"1549"	"1561"	"1665"	"1684"	"1735"	"1850"	"1866"	"2246"	"2742"	"2799"	"3005"	"3242"	"3331"	"29"	"31"	"103"	"130"	"222"	"297"	"345"	"392"	"425"	"474"	"569"	"601"	"660"	"679"	"724"	"731"	"772"	"785"	"796"	"824"	"837"	"1167"	"1376"	"1413"	"1646"	"337"	"336"	"54"	"199"	"501"	"276"	"47"	"648"	"37"	"195"	"495"	"227"	"244"	"415"	"73"	"505"	"667"	"1173"	"203"	"71"	"809"	"River_km_Distance_to_mouth"	"Log1_Total_Coliforms"	"Log1_AllBac"	"Conductivity"	"pH"	"Water_Temperature"	"Ntot"	"Ptot"	"DOC"	"Chl_a"	"impounded"	"MHS_WQ"	"Site_ID"	"Site"	"Side"
"JDS01-0-M"	0.144015776130648	0.0257829598458726	0.104413029368885	0	0.147211443849629	0.0431431437375496	0.105678688056548	0.046121960701215	0	0.0641990522840178	0.135942474274621	0	0.259115539595374	0	0.0534646834759141	0	0.0446573964225596	0	0	0	0	0.11414602910707	0	0	0	0.0790490580152001	0.0345914705259112	0	0	0	0	0	0	0.10877842675718	0.216638242007315	0	0.0839432355534806	0	0	0	0.0336168667680912	0	0	0	0	0.0326131511734485	0.0576524508765187	0.0610136189970545	0	0	0.111792249937914	0.12148125208767	0	0	0.046121960701215	0.0564876348273374	0.0515659196917453	0	0	0.052839344028274	0	0	0	0	0.0672337335361825	0	0.127879322226001	0	0	0	0.0373630584758415	0	0.0652263023468971	0.0282438174136687	0	0	0.0701372335943093	0.0576524508765187	0	0.0373630584758415	0.219079313330771	0.0431431437375496	0	0	0.0415737735582914	0	0.0720078880653242	0.257829598458726	0.122027237994109	0.0415737735582914	0.183040856991163	0.0564876348273374	0	0	0.0815328779336214	0.0446573964225596	0	0.072925222984308	0.0662376231573236	0.018231305746077	0.0839432355534806	0	0.109993865897752	0.072925222984308	0	0	0	0.0756104804796225	0.0446573964225596	0	0	0	0	0	0.0345914705259112	0	0	0	0.0807134312271262	0.0540827928367339	0	0	0	0	0.0163065755867243	0.0230609803506075	0.0282438174136687	0	0	0	0	0.0373630584758415	0.0509172659499126	0	0	0.0798855792791994	0	0.0431431437375496	0	0	0	0	0.0199713948197998	0.0446573964225596	0	0	0	0	0	0.0230609803506075	0	0	0	0	0	0	0	0	0	0	0	0	0.0115304901753037	0	0	0	0	0	0	0	0.00815328779336214	0	0	0	0	0.0163065755867243	0	0	0	0	0	0	0	0	0	0.0345914705259112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199713948197998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115304901753037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144936014095457	0.0839432355534806	0	0.0593568310946058	0.0282438174136687	0.0599141844593995	0.0431431437375496	0	0.0163065755867243	0.0315775478405278	0	0	0.0115304901753037	0	0.0115304901753037	0	0	0	0	0.0115304901753037	0.0163065755867243	0.0141219087068344	0	0	0	0	0	0.0733795901402592	0.0141219087068344	0	0.0509172659499126	0.0163065755867243	0	0.0662376231573236	0	0	0.0515659196917453	0	0	0	0.0305068094985272	0	0.0230609803506075	0	0	0	2581	4.01	7.65	566	8	17.9	3.4	0.09	3.8	1.3	0	"II"	"JDS01-0-M"	"JDS01-0"	"M"
"JDS02-0-M"	0.219304802160052	0.0442780312454624	0.12326482221238	0	0.0700097145218816	0.0507268574514878	0.103249495287735	0.0708794337634073	0	0.0932733307339122	0.0932733307339122	0	0.232063987727946	0	0.0399116780080278	0	0.0507268574514878	0.0495043438873568	0.0542292916831966	0.0221390156227312	0	0.0971345368306921	0	0.0271146458415983	0	0.0828366113406959	0.0428720194041319	0	0	0	0	0	0	0.139141555630838	0.144540816184195	0	0.0742565158310352	0.0156546480756281	0	0	0.0519205938919178	0	0	0	0	0.0640694085092653	0.0585743296095205	0.055347539056828	0	0.0654880913716833	0.0682370289583566	0.110140212072624	0.055347539056828	0.0332085234340968	0.0406719687623975	0.0734268080484158	0.0399116780080278	0	0	0.0850265028562692	0	0	0	0	0.0530874945093035	0	0.0843028598849486	0	0.0156546480756281	0	0.0482508659044768	0	0.0682370289583566	0.043580695834064	0.0135573229207992	0	0.11124717669125	0.0271146458415983	0	0.0495043438873568	0.202756400808616	0.0495043438873568	0	0	0.0191729499440658	0.0110695078113656	0.239981210717351	0.140019429043763	0.14851303166207	0.0282218181680105	0.149745526086814	0.0774865546795592	0.0820936670835432	0	0.0774865546795592	0.06163241110619	0	0.0843028598849486	0.0542292916831966	0.0375385273637321	0.0542292916831966	0	0.0919502377366475	0.0399116780080278	0	0	0	0.0645457675476871	0	0.0350048572609408	0	0.0313092961512563	0	0	0.0725876169673107	0.0313092961512563	0	0	0.0456407499298601	0.0501193282607681	0.0175024286304704	0.0313092961512563	0.0350048572609408	0	0	0	0	0	0	0	0	0.0191729499440658	0.0191729499440658	0	0	0.0303150956438229	0	0.0971345368306921	0	0	0	0	0.0247521719436784	0.0569837791342934	0	0	0	0	0	0.0292871648047603	0.0221390156227312	0	0.0406719687623975	0	0	0	0	0	0	0	0	0	0.0191729499440658	0.0110695078113656	0.0507268574514878	0	0	0	0	0	0	0.0156546480756281	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0383458998881316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191729499440658	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191729499440658	0	0	0	0	0	0	0	0.0135573229207992	0	0	0	0	0	0	0.104429527833576	0.0945779161991294	0.0640694085092653	0.044964553289976	0.0350048572609408	0.0350048572609408	0.0221390156227312	0	0.0271146458415983	0	0	0	0.020709152835174	0	0.0234819721134422	0	0	0	0	0.0110695078113656	0.0135573229207992	0	0	0	0	0	0	0.0996255703022904	0.0569837791342934	0	0.0590950005567112	0.0530874945093035	0	0.0754839794138042	0	0	0.0271146458415983	0	0	0	0.0175024286304704	0	0.0247521719436784	0.0292871648047603	0.0221390156227312	0	2415	2.37	7.57	523	8.07	22	2.8	0.07	3	5.9	0	"II"	"JDS02-0-M"	"JDS02-0"	"M"
"JDS03-0-M"	0.233433216093204	0.0546932293898858	0.110854799094739	0.0220246152505389	0.0603168929654623	0.0508636701747863	0.107146225726548	0.0648387116885457	0	0.0843478547150784	0.0752283827038251	0	0.25747770618253	0	0.0220246152505389	0	0.0575737653714854	0	0.0475786068069807	0.0324193558442728	0	0.110123076252695	0	0.0381477526310897	0	0.0789001934133021	0.0421739273575392	0	0	0	0	0	0	0.141026347730859	0.135172057632205	0	0.0702259499674569	0	0	0	0.0648387116885457	0	0	0	0	0.0672863110252489	0.0648387116885457	0.0622950191867229	0	0.0524290711593057	0.0582716546748065	0.0773479067731593	0.0622950191867229	0.0484207714228337	0.0359660460966273	0.0752283827038251	0.0582716546748065	0	0	0.100125234864352	0	0	0.0179830230483137	0	0.0568673120479754	0	0.0672863110252489	0	0	0	0.0492485368784836	0	0.0814215998252411	0.0284336560239877	0.0324193558442728	0	0.110854799094739	0.0554273995473693	0	0.0492485368784836	0.162096779221364	0.0561519714709356	0	0.0311475095933614	0.0359660460966273	0.0155737547966807	0.243601935839925	0.0833838475728836	0.145262314268501	0.0440492305010778	0.155737547966807	0.074689104190264	0.0449575576207842	0	0.0871759386067638	0.0707992325404789	0	0.100125234864352	0.0707992325404789	0.0475786068069807	0.0381477526310897	0	0.0783861801669621	0.0220246152505389	0	0	0	0.069647948780583	0	0.111218855244171	0.0179830230483137	0.0220246152505389	0	0	0.0635795877184829	0.0336431555126245	0	0	0.0348239743902915	0.0298214700237848	0	0.0359660460966273	0.053949069144941	0	0	0	0	0	0	0	0.0568673120479754	0.0237893034034903	0.0524290711593057	0	0	0	0	0.0824085643430329	0	0	0	0	0.0201056309884874	0.0554273995473693	0	0	0.0220246152505389	0	0.0127159175436966	0.0298214700237848	0.0254318350873932	0	0	0	0	0	0	0	0	0	0	0	0.0237893034034903	0.0359660460966273	0.0500626174321759	0	0	0	0	0	0	0	0.0127159175436966	0	0	0	0	0	0	0	0	0	0	0	0	0.0254318350873932	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179830230483137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0993144908745119	0.101727340349573	0.0554273995473693	0.0524290711593057	0.0220246152505389	0	0.0127159175436966	0	0.0220246152505389	0	0	0	0.0179830230483137	0	0.0220246152505389	0	0	0	0	0	0	0	0	0	0	0	0	0.0871759386067638	0.0609833982039053	0	0.0516523012375876	0.0622950191867229	0	0.0809236037174115	0	0	0	0.00899151152415684	0	0	0.0220246152505389	0	0.0127159175436966	0.0492485368784836	0	0	2355	3.24	7.11	487	8.01	21.3	2.9	0.06	3.8	3.4	1	"II"	"JDS03-0-M"	"JDS03-0"	"M"
"JDS04-0-M"	0.239427733855305	0.05008773035948	0.113942706177353	0	0.0581966836594781	0.0531260606871474	0.0982792237472972	0.0759618041182352	0.02504386517974	0.0867544938184295	0.0699437089987352	0	0.261465628644318	0	0.0379809020591176	0	0.0603136142360725	0.0274341797721235	0.0525324547857833	0.0326532052230664	0	0.122433512067039	0	0.0237586966146482	0	0.0916755990113471	0.0603136142360725	0	0.0285543996274356	0	0	0	0.0158391310764321	0.128189366947084	0.117466139925946	0	0.0488194807012096	0.00791956553821605	0	0	0.0694939055614638	0	0	0	0	0.068126678733396	0.0755478402509499	0.0703906382043369	0	0.0581966836594781	0.0537131068031683	0.0699437089987352	0.0623587214066658	0.0488194807012096	0.02504386517974	0.0807640384370812	0.0571087992548711	0	0	0.104466244244987	0	0	0.02504386517974	0	0.060831337158835	0	0.0623587214066658	0	0	0	0.0548683595442471	0	0.103258501409796	0.0440942747727761	0.0433772469092147	0	0.130131740727644	0.0475173932292963	0	0.0513246506972251	0.155191156425275	0.0525324547857833	0.0158391310764321	0	0.0335998709767432	0.0111999569922477	0.286202185383365	0.0699437089987352	0.152952215842593	0.0371460550114031	0.115853255971584	0.0845578209736233	0.0475173932292963	0	0.0662598391334219	0.074713031861616	0	0.107426213606337	0.0633565243057284	0.0542938059152485	0.0419064018115942	0	0.0676647976198056	0	0	0	0	0.0592646017922129	0	0.0838128036231883	0	0.0193988945531594	0	0	0.0725840171000775	0.0296323008961064	0	0	0.0223999139844954	0.0387977891063187	0	0	0.0403820192185406	0	0	0.0158391310764321	0	0.0316782621528642	0	0	0.0387977891063187	0.0316782621528642	0.0440942747727761	0	0	0	0	0.0525324547857833	0	0	0	0	0.0296323008961064	0.0554369587675124	0	0	0.0158391310764321	0	0	0.0223999139844954	0	0	0	0	0	0	0	0	0	0	0	0	0.0316782621528642	0.0209532009057971	0.0433772469092147	0	0	0	0	0	0	0	0	0.02504386517974	0	0	0	0	0	0	0	0	0.0137170898860618	0	0	0.0209532009057971	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137170898860618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137170898860618	0	0	0.0867544938184295	0.0888969026883193	0.0513246506972251	0.0494576709343442	0.0193988945531594	0	0	0	0.0326532052230664	0.0223999139844954	0	0	0.02504386517974	0	0.0223999139844954	0	0	0	0	0	0	0	0	0	0	0	0	0.0926961380480957	0.0525324547857833	0	0.0648244377302623	0.0613446908774179	0	0.103864128312065	0	0	0	0.0158391310764321	0	0.0326532052230664	0	0	0.0137170898860618	0.0468527815715724	0	0	2285	3.24	7.02	492	7.93	21.4	3	0.08	4.2	1.1	0	"II"	"JDS04-0-M"	"JDS04-0"	"M"
"JDS05-0-M"	0.243003647353145	0.0425829555655644	0.138412406682195	0	0.0517739549932372	0.0425829555655644	0.11336152653576	0.0434988228290356	0.0425829555655644	0.0682021222981116	0.0682021222981116	0	0.264741950247313	0	0.0376710856046633	0	0.0608724542975775	0.056854364786995	0.0397088108139724	0.0416469521320089	0	0.155828626081352	0	0	0	0.0748171322607495	0.0443958001428606	0	0.0198544054069862	0	0	0	0	0.123672388453206	0.123033250384173	0	0.056854364786995	0.040689422938558	0	0	0.0710332802285769	0	0.079912440257149	0	0	0.079912440257149	0.0561567387988273	0.0494370707789486	0	0.0640285335321341	0.0808929976788992	0.0682021222981116	0.0588976845365901	0.0425829555655644	0	0.0634098858496262	0	0	0	0.089234453907178	0	0	0	0	0.0737558425760055	0	0.079912440257149	0	0	0	0.040689422938558	0	0.0922749377881298	0.0217494114145178	0.0416469521320089	0	0.117124164925351	0	0	0.0547348184147324	0.135534495592182	0.0621541202000048	0	0	0.0355166401142885	0.0153791562980216	0.298080688958951	0.0704761478602409	0.156081389631227	0.046984098573494	0.118462770272828	0.106919245264283	0	0	0.0789197005964064	0.0768957814901081	0	0.101238000601005	0.0494370707789486	0.0732194293291303	0.0307583125960433	0	0.0794176216279449	0	0	0.023492049286747	0	0.050228114139551	0	0.0774067225361431	0	0.0525298191359417	0	0	0.0784186180662056	0	0	0	0	0.0615166251920865	0	0.0510068910327689	0.0266374800857163	0	0	0.023492049286747	0	0	0	0	0	0.0461374688940649	0.047815740102782	0	0	0	0	0.023492049286747	0	0	0	0	0	0.0416469521320089	0	0	0	0	0	0.0198544054069862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561567387988273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0918467455111515	0.0842351081982409	0.0494370707789486	0.047815740102782	0.0198544054069862	0	0	0	0.0307583125960433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927011522399598	0.023492049286747	0	0.0602213932867521	0.0710332802285769	0	0.110544650870198	0	0	0	0.0266374800857163	0	0	0	0	0	0.0540098219223201	0.0494370707789486	0	2258	3.12	6.24	497	8.01	20.6	2.8	0.1	2.7	1.3	0	"II"	"JDS05-0-M"	"JDS05-0"	"M"
"JDS06-0-M"	0.18529048732686	0.0423496420940996	0.0999615606366732	0	0.0619935282134641	0.0408091362420216	0.104043291015467	0.0630182840533763	0.0466670326840447	0.077181320198271	0.0784162997377823	0	0.189393357090387	0	0.0339552538218472	0	0.0512463168033399	0.045273671762463	0.0655100800390914	0	0	0.116530244897692	0	0.0339552538218472	0	0.0808296716472427	0.0375389455294495	0	0	0	0	0	0.0357919802020582	0.143167920808233	0.0873060237805383	0.0423496420940996	0.0423496420940996	0.0299457191055611	0	0	0.0486823563167537	0	0.0688472485514326	0	0	0.0674372579223463	0.045273671762463	0.0524813449769223	0	0.0598914382111222	0.0619935282134641	0.0724732362449515	0.0400166503905644	0.0383826226800906	0	0.0742198298379446	0.045273671762463	0	0	0.0767652453601811	0	0	0.0138621743250357	0	0.0588122248033367	0	0.0953706847630346	0	0.0565920897030788	0	0.0383826226800906	0	0.0683804821624089	0.0445606559928825	0.0348857070222935	0	0.0784162997377823	0.0524813449769223	0	0.0486823563167537	0.19685589111132	0.0524813449769223	0.0138621743250357	0	0.0226368358812315	0	0.20623138973795	0.312232462982795	0.115425667884397	0.086198502953069	0.118708568834056	0.0823993263804868	0.0767652453601811	0	0.069771414044587	0.0588122248033367	0	0.0788236598801714	0.0518675069600179	0.0466670326840447	0.0466670326840447	0	0.07592625573891	0.0960399609373545	0	0.0339552538218472	0.0178959901010291	0.0588122248033367	0.0160066601562258	0.10526737184278	0	0.0226368358812315	0	0	0.0560233105467901	0.0669606635551488	0	0	0.04383604418942	0.0473483392725966	0.02530875191297	0.02530875191297	0.0348857070222935	0	0.0226368358812315	0	0	0	0	0	0	0.0226368358812315	0.0408091362420216	0	0.05061750382594	0.0499807803183366	0	0.0493358400039018	0	0	0	0	0.0196040749344456	0.05061750382594	0	0	0	0	0.0113184179406157	0.0423496420940996	0	0	0.0299457191055611	0	0.0226368358812315	0	0	0	0	0	0	0	0.02530875191297	0.0375389455294495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211748210470498	0	0	0	0	0.0240099902343386	0	0	0	0	0	0	0	0	0	0	0.02530875191297	0	0	0	0	0	0.0113184179406157	0	0	0	0	0	0	0	0	0	0	0.0113184179406157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11204662109358	0.0901929494311043	0.0650193609195671	0.0357919802020582	0.0392081498688912	0	0.0375389455294495	0	0.0320133203124515	0.0196040749344456	0	0	0.0196040749344456	0	0.0113184179406157	0	0	0	0	0	0.0320133203124515	0	0	0	0	0	0	0.075077891058899	0.0339552538218472	0	0.04383604418942	0.0554486973001428	0	0.0800333007811287	0	0	0.0366758658946691	0.0196040749344456	0	0	0.0211748210470498	0	0.0138621743250357	0.0320133203124515	0.0554486973001428	0	2205	3.19	7.07	377	8.13	18.5	1.8	0.09	2.7	2	1	"III"	"JDS06-0-M"	"JDS06-0"	"M"
"JDS07-0-M"	0.243628485012893	0.0788015064535878	0.108508956074543	0.0381000381000572	0.0695608343640252	0.0421211769587116	0.0808223859120487	0.0237595481655746	0.0336010752516124	0.035921060405355	0.0457905469889625	0	0.218499280282272	0	0	0.0283980917123532	0	0.0323788062901367	0.0508000508000762	0.0567961834247065	0.0401609664451249	0.155023411343307	0	0.0347804171820126	0	0	0.0283980917123532	0	0	0	0	0.0155542754209564	0.0336010752516124	0.17109702963052	0.0861356769214109	0	0.0283980917123532	0.0179605302026775	0	0	0.0777713771047819	0	0.0915810939779251	0	0	0.087988269012812	0.0391440680629406	0.0538815906080325	0	0.0724012118950434	0.0401609664451249	0	0.0538815906080325	0.0475190963311491	0	0.0457905469889625	0.0336010752516124	0	0	0.0967204151649352	0	0	0.0457905469889625	0	0.0672021505032247	0	0.1	0	0.0421211769587116	0	0.0311085508419128	0	0.0870669004920373	0.0283980917123532	0	0	0.0928925845160125	0	0	0.0575017531289545	0.102390775794219	0.0707106781186548	0.0179605302026775	0.0381000381000572	0.0155542754209564	0.012700012700019	0.29851784406599	0.130754633545234	0.135599029399895	0.0641319204905517	0.110716143882132	0.102390775794219	0.0347804171820126	0	0.0622171016838255	0.0772511613859874	0.0457905469889625	0.0609071212532232	0.0475190963311491	0.0647576125802733	0.0283980917123532	0	0.0695608343640252	0.0567961834247065	0	0.0466628262628691	0	0.0546248200705681	0	0.13912166872805	0.0283980917123532	0.035921060405355	0	0	0.0628618557093712	0	0	0	0.0254000254000381	0.035921060405355	0	0	0.0457905469889625	0.0508000508000762	0	0.0179605302026775	0	0.0200804832225625	0	0	0.0449013255066937	0.0283980917123532	0.0515876954571596	0	0.0635000635000953	0	0.021997067253203	0.0672021505032247	0	0	0.0179605302026775	0	0.0254000254000381	0	0	0	0	0	0	0.0179605302026775	0	0	0.0237595481655746	0	0	0.035921060405355	0	0	0	0	0	0	0	0.0311085508419128	0.0475190963311491	0.035921060405355	0	0	0	0.0269407953040162	0	0	0	0	0	0	0	0	0	0	0	0	0.012700012700019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035921060405355	0.012700012700019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0898026510133875	0.0740531631177355	0	0.0381000381000572	0.0254000254000381	0	0.0155542754209564	0	0	0	0	0	0	0	0.0254000254000381	0	0	0	0	0	0	0	0	0	0	0	0	0.0808223859120487	0.0311085508419128	0	0.0311085508419128	0.0950381926622983	0	0.0793115538912532	0	0	0.035921060405355	0	0	0.0370265815588677	0.012700012700019	0	0	0.0421211769587116	0.0772511613859874	0	2121	2.89	6.29	371	8.18	19.7	1.8	0.06	2	2.2	1	"II"	"JDS07-0-M"	"JDS07-0"	"M"
"JDS08-0-M"	0.221991484885611	0.0804625215946498	0.0850640347883392	0.0302325513267199	0.0750758115837382	0.0508889669039154	0.0898539365352699	0.0409350680080667	0.0461809849687771	0.0653097752665927	0.0709016176012588	0	0.20872871056338	0.0370271621864831	0.0230904924843886	0	0	0	0.0461809849687771	0	0	0.161868893178149	0	0.0478018608351901	0	0.0326548876332963	0.027598417220962	0	0	0	0	0	0	0.180974924294496	0.0971840555362269	0	0	0	0	0	0.0709016176012588	0	0.101026794879234	0	0	0.0832539546281788	0.021377642055694	0.0558825356951472	0	0.0653097752665927	0.0427552841113879	0.0572292960147149	0.0558825356951472	0.0545025069982927	0.0261821574701563	0.0585450839008735	0.0469984109943799	0.021377642055694	0	0.0837101440958089	0	0	0.0174547716467709	0	0.063536327840395	0	0.091533594729614	0	0.0523643149403127	0	0.0302325513267199	0	0.0931829813719551	0.0230904924843886	0.0349095432935418	0	0.1228052040242	0.027598417220962	0	0.0692714774531657	0.124652002451973	0.0523643149403127	0.0530866154739449	0.0461809849687771	0.0195150279669578	0.0123423873954944	0.303080384637701	0.148622025150939	0.132357359301826	0.0598319427695673	0.120298711667846	0.0894290928477644	0.0390300559339157	0	0.0461809849687771	0.0740543243729663	0	0.063536327840395	0.0598319427695673	0.0565599244963219	0.0493695495819775	0.0302325513267199	0.0750758115837382	0.0508889669039154	0	0.0409350680080667	0	0.0436369291169272	0	0.102523569664793	0.0516319108290408	0.0349095432935418	0	0	0.0565599244963219	0.0174547716467709	0	0	0.0246847747909888	0	0.0338010199498985	0	0.0641329261670819	0.0687195046928761	0.0151162756633599	0.0151162756633599	0	0.0246847747909888	0	0	0.07707818458032	0.0123423873954944	0.0314670370869737	0	0.0370271621864831	0.027598417220962	0.0123423873954944	0.0427552841113879	0	0	0	0.0123423873954944	0.0409350680080667	0.021377642055694	0	0	0	0	0	0	0.0409350680080667	0.0174547716467709	0.0326548876332963	0.027598417220962	0.0508889669039154	0.0314670370869737	0	0	0	0	0	0.0380417928454267	0.0289454641768364	0.027598417220962	0.0261821574701563	0	0	0	0	0.0326548876332963	0	0	0	0.0246847747909888	0	0	0	0	0	0	0.0174547716467709	0	0	0	0	0.0123423873954944	0	0	0.021377642055694	0.0261821574701563	0	0	0	0	0	0	0	0	0	0.0174547716467709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117090167801747	0.0730185485456678	0.0508889669039154	0.0370271621864831	0.0326548876332963	0	0.0123423873954944	0	0.0302325513267199	0.0174547716467709	0	0	0.00872738582338545	0	0.0314670370869737	0	0	0	0	0	0.0123423873954944	0	0	0	0	0	0	0.0703624339769802	0.0380417928454267	0	0	0.097964662899889	0	0.0617119369774719	0.0478018608351901	0.027598417220962	0.0302325513267199	0.027598417220962	0	0.0692714774531657	0	0	0.00872738582338545	0.0390300559339157	0.0750758115837382	0	2007	2.76	7.01	320	8.23	20.8	1.8	0.05	2	6	0	"II"	"JDS08-0-M"	"JDS08-0"	"M"
"JDS09-0-M"	0.186061707795577	0.0813741188087214	0.0664416897833276	0.0784669560836026	0.0681677353936515	0.0463590721302016	0.0981946704691766	0.0549585852861432	0.0511258015452386	0.0609710760849692	0.102251603090477	0	0.203363903688487	0.0388615883402511	0.0304855380424846	0	0.0264012503928286	0.0381069225531058	0.0493922167761978	0.0457283070637269	0	0.150123864595838	0	0.0450887188225144	0	0.0505545456095136	0.0304855380424846	0	0	0	0.0295174952846789	0.0215565306779613	0.0381069225531058	0.183071938244207	0.0862261227118454	0	0	0.0132006251964143	0	0	0.0660031259820715	0	0.0834880843177535	0	0	0.0765939663924799	0.0373370063691462	0.0511258015452386	0	0.044439926453551	0.0505545456095136	0.0600108416475026	0.0505545456095136	0.0784669560836026	0	0.073892064355526	0.032334796016942	0	0.0241009339774906	0.0734979705356716	0	0	0.0228641535318635	0	0.0590349905693578	0.0186685031845731	0.0664416897833276	0	0.0373370063691462	0	0.0469813693992839	0.0264012503928286	0.0976013437655072	0.0373370063691462	0.0252772728047568	0	0.115835015989847	0.0469813693992839	0	0.064669592033884	0.132226079347002	0.0457283070637269	0.0681677353936515	0.0482018679549812	0.0107782653389807	0.0107782653389807	0.277003516142648	0.174794090225314	0.117081930453259	0.212580621050219	0.127302219220984	0.0769722105021746	0.0668773776633226	0.0152427690212423	0.0628475467014748	0.0690145720295095	0	0.0908192780412866	0.0499767603984657	0.0511258015452386	0.0463590721302016	0.0469813693992839	0.0723028019324718	0.0528025007856572	0.0186685031845731	0.0241009339774906	0.0186685031845731	0.0570332193032203	0	0.0457283070637269	0.0570332193032203	0.032334796016942	0	0	0.0417440421588768	0.0152427690212423	0	0	0.0285166096516101	0.032334796016942	0.0357474620202916	0.032334796016942	0.0609710760849692	0.0482018679549812	0.0152427690212423	0	0	0.0228641535318635	0	0	0.0549585852861432	0	0.0388615883402511	0	0	0	0.0186685031845731	0.0332208448916638	0	0	0	0.0264012503928286	0.0417440421588768	0.0388615883402511	0	0	0	0	0.0107782653389807	0.0274792926430716	0.0403285761222066	0	0.0304855380424846	0.0186685031845731	0.0357474620202916	0.0410424116482371	0	0	0	0.0215565306779613	0	0.0304855380424846	0.0357474620202916	0.0132006251964143	0	0.0152427690212423	0.0252772728047568	0.0241009339774906	0	0.0295174952846789	0	0.0241009339774906	0.0186685031845731	0	0	0.0186685031845731	0.0264012503928286	0	0	0	0.0314237733507374	0	0	0.0186685031845731	0.0186685031845731	0.0107782653389807	0	0	0.0314237733507374	0.0132006251964143	0	0	0	0.0186685031845731	0	0	0	0	0	0	0	0	0	0	0.0186685031845731	0	0	0	0	0	0	0	0	0	0.0186685031845731	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109387446185107	0.0609710760849692	0.0285166096516101	0.0241009339774906	0.0285166096516101	0	0.0186685031845731	0	0.0304855380424846	0.0349255714202854	0.0424340730736612	0	0.0107782653389807	0	0.00762138451062115	0.0152427690212423	0	0	0	0	0.0170419338484129	0.0107782653389807	0	0	0	0	0	0.0609710760849692	0.0340838676968257	0	0	0.091138503201442	0	0.0813741188087214	0.0570332193032203	0.0304855380424846	0	0.0516907446793124	0	0.0690145720295095	0.0107782653389807	0	0.00762138451062115	0.0264012503928286	0.0580427351854364	0	1942	2.81	6.6	385	8.45	21.5	1.9	0.07	5.4	12	0	"II"	"JDS09-0-M"	"JDS09-0"	"M"
